concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match,embedding_similarity,keyword_overlap,suggested_label,reason
o Procurement of components/systems,"Second shall be for the implementation, testing and validation of solution",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.2383,0.0667,0,No signal: sim=0.238 delta=4 kw=0.067
o Procurement of components/systems,Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.0308,0.1111,0,Low sim=0.031
o Procurement of components/systems,Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.0156,0.0,0,Low sim=0.016
o Procurement of components/systems,Project shall be assessed based on following criteria,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.2904,0.0,0,No signal: sim=0.290 delta=7 kw=0.000
o Procurement of components/systems,Quality of survey/ need identification,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.1865,0.1111,0,No signal: sim=0.186 delta=8 kw=0.111
o Procurement of components/systems,Clarity of Problem definition based on need,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.1755,0.0909,0,No signal: sim=0.176 delta=9 kw=0.091
o Procurement of components/systems,Innovativeness in solutions/ Novelty in solutions,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,0.236,0.0,0,No signal: sim=0.236 delta=10 kw=0.000
o Procurement of components/systems,Feasibility of proposed problem solutions and selection of best solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,0.3146,0.0769,0,No signal: sim=0.315 delta=11 kw=0.077
o Procurement of components/systems,Collection of Dataset,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.1626,0.1429,0,Far apart: delta=12 + sim=0.163
o Procurement of components/systems,Cost effectiveness,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,0.3,0.0,0,Far apart: delta=13 + sim=0.300
o Procurement of components/systems,Societal impact,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.062,0.0,0,Low sim=0.062
o Building prototype and testing,Two reviews will be conducted for continuous assessment,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.217,0.0,1,Adjacent topics: delta=1 + sim=0.217
o Building prototype and testing,First shall be for the finalisation of problem and proposed solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.1603,0.0667,0,No signal: sim=0.160 delta=2 kw=0.067
o Building prototype and testing,"Second shall be for the implementation, testing and validation of solution",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.3511,0.1429,0,No signal: sim=0.351 delta=3 kw=0.143
o Building prototype and testing,Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.119,0.0,0,Low sim=0.119
o Building prototype and testing,Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.0526,0.0,0,Low sim=0.053
o Building prototype and testing,Project shall be assessed based on following criteria,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.3074,0.0,0,No signal: sim=0.307 delta=6 kw=0.000
o Building prototype and testing,Quality of survey/ need identification,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.1301,0.0,0,Low sim=0.130
o Building prototype and testing,Clarity of Problem definition based on need,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.1278,0.0,0,Low sim=0.128
o Building prototype and testing,Innovativeness in solutions/ Novelty in solutions,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.2101,0.0,0,No signal: sim=0.210 delta=9 kw=0.000
o Building prototype and testing,Feasibility of proposed problem solutions and selection of best solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,0.1852,0.0769,0,No signal: sim=0.185 delta=10 kw=0.077
o Building prototype and testing,Collection of Dataset,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,0.002,0.0,0,Low sim=0.002
o Building prototype and testing,Cost effectiveness,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.1283,0.0,0,Low sim=0.128
o Building prototype and testing,Societal impact,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,-0.0244,0.0,0,Low sim=-0.024
o Building prototype and testing,Cost effectiveness and Societal impact,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.0658,0.1111,0,Low sim=0.066
Two reviews will be conducted for continuous assessment,First shall be for the finalisation of problem and proposed solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.2011,0.1176,1,Adjacent topics: delta=1 + sim=0.201
Two reviews will be conducted for continuous assessment,"Second shall be for the implementation, testing and validation of solution",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.3337,0.1176,1,Adjacent topics: delta=2 + sim=0.334
Two reviews will be conducted for continuous assessment,Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.2957,0.0833,0,No signal: sim=0.296 delta=3 kw=0.083
Two reviews will be conducted for continuous assessment,Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,-0.0289,0.0,0,Low sim=-0.029
Two reviews will be conducted for continuous assessment,Project shall be assessed based on following criteria,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.4761,0.0667,1,sim=0.476>=0.45 + delta=5<=5
Two reviews will be conducted for continuous assessment,Quality of survey/ need identification,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.3356,0.0,0,No signal: sim=0.336 delta=6 kw=0.000
Two reviews will be conducted for continuous assessment,Clarity of Problem definition based on need,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.1835,0.0,0,No signal: sim=0.184 delta=7 kw=0.000
Two reviews will be conducted for continuous assessment,Innovativeness in solutions/ Novelty in solutions,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.0196,0.0,0,Low sim=0.020
Two reviews will be conducted for continuous assessment,Feasibility of proposed problem solutions and selection of best solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.1445,0.0,0,Low sim=0.145
Two reviews will be conducted for continuous assessment,Collection of Dataset,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,-0.0278,0.0,0,Low sim=-0.028
Two reviews will be conducted for continuous assessment,Cost effectiveness,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,0.26,0.0,0,No signal: sim=0.260 delta=11 kw=0.000
Two reviews will be conducted for continuous assessment,Societal impact,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.0801,0.0,0,Low sim=0.080
Two reviews will be conducted for continuous assessment,Cost effectiveness and Societal impact,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,0.1742,0.0,0,Far apart: delta=13 + sim=0.174
Two reviews will be conducted for continuous assessment,Full functioning of working model as per stated requirements,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.2301,0.0,0,Far apart: delta=14 + sim=0.230
First shall be for the finalisation of problem and proposed solution,"Second shall be for the implementation, testing and validation of solution",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.7055,0.4667,1,High sim=0.706 + delta=1
First shall be for the finalisation of problem and proposed solution,Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.195,0.0667,0,No signal: sim=0.195 delta=2 kw=0.067
First shall be for the finalisation of problem and proposed solution,Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.1408,0.0,0,Low sim=0.141
First shall be for the finalisation of problem and proposed solution,Project shall be assessed based on following criteria,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.4489,0.1176,0,No signal: sim=0.449 delta=4 kw=0.118
First shall be for the finalisation of problem and proposed solution,Quality of survey/ need identification,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.1437,0.0667,0,Low sim=0.144
First shall be for the finalisation of problem and proposed solution,Clarity of Problem definition based on need,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.4234,0.125,0,No signal: sim=0.423 delta=6 kw=0.125
First shall be for the finalisation of problem and proposed solution,Innovativeness in solutions/ Novelty in solutions,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.2915,0.0,0,No signal: sim=0.292 delta=7 kw=0.000
First shall be for the finalisation of problem and proposed solution,Feasibility of proposed problem solutions and selection of best solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.6585,0.3333,1,High sim=0.659 + delta=8
First shall be for the finalisation of problem and proposed solution,Collection of Dataset,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.0803,0.0769,0,Low sim=0.080
First shall be for the finalisation of problem and proposed solution,Cost effectiveness,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,0.1803,0.0,0,No signal: sim=0.180 delta=10 kw=0.000
First shall be for the finalisation of problem and proposed solution,Societal impact,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,0.1278,0.0,0,Low sim=0.128
First shall be for the finalisation of problem and proposed solution,Cost effectiveness and Societal impact,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.1869,0.0667,0,Far apart: delta=12 + sim=0.187
First shall be for the finalisation of problem and proposed solution,Full functioning of working model as per stated requirements,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,0.2331,0.0526,0,Far apart: delta=13 + sim=0.233
First shall be for the finalisation of problem and proposed solution,Effective use of skill sets,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.0472,0.0667,0,Low sim=0.047
"Second shall be for the implementation, testing and validation of solution",Assessment criteria of Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.2461,0.0667,1,Adjacent topics: delta=1 + sim=0.246
"Second shall be for the implementation, testing and validation of solution",Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.0687,0.0,0,Low sim=0.069
"Second shall be for the implementation, testing and validation of solution",Project shall be assessed based on following criteria,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.4711,0.1176,1,sim=0.471>=0.45 + delta=3<=5
"Second shall be for the implementation, testing and validation of solution",Quality of survey/ need identification,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.1402,0.0667,0,Low sim=0.140
"Second shall be for the implementation, testing and validation of solution",Clarity of Problem definition based on need,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.3318,0.0588,0,No signal: sim=0.332 delta=5 kw=0.059
"Second shall be for the implementation, testing and validation of solution",Innovativeness in solutions/ Novelty in solutions,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.2638,0.0,0,No signal: sim=0.264 delta=6 kw=0.000
"Second shall be for the implementation, testing and validation of solution",Feasibility of proposed problem solutions and selection of best solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,0.5511,0.1765,0,No signal: sim=0.551 delta=7 kw=0.176
"Second shall be for the implementation, testing and validation of solution",Collection of Dataset,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.0583,0.0769,0,Low sim=0.058
"Second shall be for the implementation, testing and validation of solution",Cost effectiveness,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,0.1866,0.0,0,No signal: sim=0.187 delta=9 kw=0.000
"Second shall be for the implementation, testing and validation of solution",Societal impact,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,10,1,0.0412,0.0,0,Low sim=0.041
"Second shall be for the implementation, testing and validation of solution",Cost effectiveness and Societal impact,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,11,1,0.131,0.0667,0,Low sim=0.131
"Second shall be for the implementation, testing and validation of solution",Full functioning of working model as per stated requirements,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,12,1,0.2879,0.0526,0,Far apart: delta=12 + sim=0.288
"Second shall be for the implementation, testing and validation of solution",Effective use of skill sets,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,13,1,0.1639,0.0667,0,Far apart: delta=13 + sim=0.164
"Second shall be for the implementation, testing and validation of solution",Effective use of standard engineering norms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,14,1,0.2147,0.0625,0,Far apart: delta=14 + sim=0.215
Assessment criteria of Capstone Mini,Capstone Mini,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,1,1,0.7332,0.4,1,High sim=0.733 + delta=1
Assessment criteria of Capstone Mini,Project shall be assessed based on following criteria,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,2,1,0.3295,0.0833,1,Adjacent topics: delta=2 + sim=0.329
Assessment criteria of Capstone Mini,Quality of survey/ need identification,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,3,1,0.1362,0.1111,0,Low sim=0.136
Assessment criteria of Capstone Mini,Clarity of Problem definition based on need,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,4,1,0.1814,0.0909,0,No signal: sim=0.181 delta=4 kw=0.091
Assessment criteria of Capstone Mini,Innovativeness in solutions/ Novelty in solutions,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,5,1,0.1241,0.0,0,Low sim=0.124
Assessment criteria of Capstone Mini,Feasibility of proposed problem solutions and selection of best solution,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,6,1,0.2513,0.0769,0,No signal: sim=0.251 delta=6 kw=0.077
Assessment criteria of Capstone Mini,Collection of Dataset,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,7,1,-0.0567,0.1429,0,Low sim=-0.057
Assessment criteria of Capstone Mini,Cost effectiveness,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,8,1,0.2271,0.0,0,No signal: sim=0.227 delta=8 kw=0.000
Assessment criteria of Capstone Mini,Societal impact,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2344411,Mini-Project -,9,1,-0.001,0.0,0,Low sim=-0.001
